Row ID,Order ID,Order Date,Ship Date,Ship Mode,Days to Ship,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
5962,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,0.36
5963,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,0.38
5964,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple Remover,12.768,2,0.2,1.4364,0.11
5965,US-2025-108098,10/14/2025,10/18/2025,Standard Class,4,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10000865,Technology,Accessories,Wd My Passport Ultra 500Gb Portable External Hard Drive,177,3,0,30.09,0.17
5966,US-2025-156503,10/14/2025,10/20/2025,Standard Class,6,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,22.704,1,0.2,5.9598,0.26
5967,US-2025-125220,10/14/2025,10/19/2025,Standard Class,5,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,Central,TEC-AC-10003033,Technology,Accessories,Plantronics Cs510 - Over-The-Head Monaural Wireless Headset System,1649.75,5,0,544.4175,0.33
5968,US-2025-113607,10/14/2025,10/18/2025,Standard Class,4,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,TEC-PH-10004094,Technology,Phones,Motorola L703Cm,1091.93,7,0,272.9825,0.25
5969,US-2025-142097,10/15/2025,10/20/2025,Standard Class,5,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.2758,0.33
5970,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,0,251.8911,0.29
5971,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,4,0,55.936,0.46
5972,US-2025-125738,10/15/2025,10/21/2025,Standard Class,6,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-BI-10001628,Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders,41.72,5,0.2,13.0375,0.31
5973,US-2025-142097,10/15/2025,10/20/2025,Standard Class,5,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-BI-10002082,Office Supplies,Binders,Gbc Twin Loop Wire Binding Elements,232.96,7,0,116.48,0.5
5974,US-2025-142097,10/15/2025,10/20/2025,Standard Class,5,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,Envelopes,66.54,6,0,32.6046,0.49
5975,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46,6,0,14.4354,0.49
5976,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0,9.8784,0.49
5977,US-2025-125738,10/15/2025,10/21/2025,Standard Class,6,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128,0.46
5978,US-2025-125738,10/15/2025,10/21/2025,Standard Class,6,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10001509,Office Supplies,Paper,Recycled Desk Saver Line While You Were Out Book,71.6,8,0,32.936,0.46
5979,US-2025-125738,10/15/2025,10/21/2025,Standard Class,6,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,0,28.8576,0.48
5980,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,0.48
5981,US-2025-124352,10/15/2025,10/21/2025,Standard Class,6,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement Eh64Avfwe Premium Headset,5.5,1,0,1.375,0.25
5982,US-2025-132066,10/16/2025,10/20/2025,Standard Class,4,NB-18655,Nona Balk,Corporate,United States,New York City,New York,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,-0.27
5983,US-2025-152688,10/17/2025,10/20/2025,First Class,3,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0,12.098,0.1
5984,US-2025-163972,10/17/2025,10/21/2025,Standard Class,4,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,Safco Value Mate Steel Bookcase,120.666,2,0.15,21.294,0.18
5985,US-2025-147256,10/17/2025,10/21/2025,Second Class,4,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable Hepa Air Cleaner For 16' X 20' Room,1927.59,7,0,751.7601,0.39
5986,US-2025-141586,10/17/2025,10/20/2025,First Class,3,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1 Binders,18.16,5,0.2,6.583,0.36
5987,US-2025-152688,10/17/2025,10/20/2025,First Class,3,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,East,OFF-BI-10004584,Office Supplies,Binders,Gbc Proclick 150 Presentation Binding System,315.98,1,0,148.5106,0.47
5988,US-2025-147256,10/17/2025,10/21/2025,Second Class,4,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,TEC-PH-10003072,Technology,Phones,Panasonic Kx-Tg9541B Dect 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0,220.4853,0.49
5989,US-2025-159856,10/18/2025,10/22/2025,Standard Class,4,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,-34.641,-0.11
5990,CA-2025-174514,10/19/2025,10/24/2025,Standard Class,5,EH-14125,Eugene Hildebrand,Home Office,Canada,Vancouver,British Columbia,West,TEC-PH-10004922,Technology,Phones,Rca Visys Integrated Pbx 8-Line Router,6.48,1,0,3.11,0.48
5991,US-2025-139549,10/20/2025,10/25/2025,Standard Class,5,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392,0.01
5992,US-2025-133697,10/20/2025,10/24/2025,Second Class,4,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,0.3,-14.5764,-0.26
5993,US-2025-105753,10/20/2025,10/26/2025,Standard Class,6,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0,18.33,0.3
5994,US-2025-106341,10/20/2025,10/23/2025,First Class,3,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,East,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils,7.152,3,0.2,0.7152,0.1
5995,US-2025-168921,10/20/2025,10/22/2025,First Class,2,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,West,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit,19.296,3,0.2,6.03,0.31
5996,US-2025-133697,10/20/2025,10/24/2025,Second Class,4,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4,0.2,7.89,0.31
5997,US-2025-133697,10/20/2025,10/24/2025,Second Class,4,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-PA-10000726,Office Supplies,Paper,Black Print Carbonless Snap-Off Rapid Letter,51.016,7,0.2,15.9425,0.31
5998,US-2025-160220,10/20/2025,10/26/2025,Standard Class,6,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files By Perma,20.86,7,0,1.4602,0.07
5999,US-2025-160220,10/20/2025,10/26/2025,Standard Class,6,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001300,Technology,Phones,Ikross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush For Apple Iphone 5S 5C 5,125.7,6,0,35.196,0.28
6000,US-2025-160220,10/20/2025,10/26/2025,Standard Class,6,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001557,Technology,Phones,Pyle Pmp37Led,191.98,2,0,51.8346,0.27
6001,US-2025-155516,10/21/2025,10/21/2025,Same Day,0,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,1043.92,4,0,271.4192,0.26
6002,US-2025-161746,10/21/2025,10/27/2025,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair With Aluminum Finish Frame,242.136,3,0.2,12.1068,0.05
6003,US-2025-136322,10/21/2025,10/26/2025,Standard Class,5,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,South,FUR-FU-10002878,Furniture,Furnishings,Seth Thomas 14 Day/Date Wall Clock,45.568,2,0.2,9.6832,0.21
6004,US-2025-161746,10/21/2025,10/27/2025,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,FUR-FU-10003731,Furniture,Furnishings,Eldon Expressions Wood And Plastic Desk Accessories,19.96,2,0,5.5888,0.28
6005,US-2025-125080,10/21/2025,10/26/2025,Standard Class,5,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,East,FUR-TA-10003238,Furniture,Tables,Chromcraft Bull-Nose Wood 48 X 96 Rectangular Conference Tables,661.176,2,0.4,-231.4116,-0.35
6006,US-2025-161746,10/21/2025,10/27/2025,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,0.46
6007,US-2025-138478,10/21/2025,10/26/2025,Second Class,5,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-AR-10002240,Office Supplies,Art,Panasonic Kp-150 Electric Pencil Sharpener,113.22,3,0,29.4372,0.26
6008,US-2025-138478,10/21/2025,10/26/2025,Second Class,5,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-BI-10001120,Office Supplies,Binders,Ibico Epk-21 Electric Binding System,4535.976,3,0.2,1644.2913,0.36
6009,US-2025-155516,10/21/2025,10/21/2025,Same Day,0,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool For Ring Binders,23.2,4,0,10.44,0.45
6010,US-2025-151169,10/21/2025,10/26/2025,Standard Class,5,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements For Hole-Punch Pages,7.92,4,0,3.564,0.45
6011,US-2025-136322,10/21/2025,10/26/2025,Standard Class,5,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,South,OFF-BI-10004817,Office Supplies,Binders,Gbc Personal Velobind Strips,28.752,8,0.7,-21.0848,-0.73
6012,US-2025-138478,10/21/2025,10/26/2025,Second Class,5,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6,0,17.5812,0.49
6013,US-2025-112340,10/21/2025,10/27/2025,Standard Class,6,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,West,OFF-PA-10001892,Office Supplies,Paper,Rediform Wirebound Phone Memo Message Book,22.92,3,0,11.2308,0.49
6014,US-2025-155516,10/21/2025,10/21/2025,Same Day,0,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412,0.28
6015,US-2025-161746,10/21/2025,10/27/2025,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,OFF-ST-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,340.92,3,0,3.4092,0.01
6016,US-2025-144729,10/21/2025,10/25/2025,Standard Class,4,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,West,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf,154.44,3,0,1.5444,0.01
6017,US-2025-169334,10/21/2025,10/24/2025,Second Class,3,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid,111.672,9,0.2,6.9795,0.06
6018,US-2025-155516,10/21/2025,10/21/2025,Same Day,0,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,OFF-SU-10001225,Office Supplies,Supplies,Staple Remover,7.36,2,0,0.1472,0.02
6019,US-2025-166373,10/21/2025,10/25/2025,Standard Class,4,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,Central,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,106.08,6,0.2,-9.282,-0.09
6020,US-2025-111493,10/21/2025,10/22/2025,First Class,1,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop Mk120 Mouse And Keyboard Combo,98.16,6,0,9.816,0.1
6021,US-2025-133669,10/21/2025,10/27/2025,Standard Class,6,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,East,TEC-PH-10001305,Technology,Phones,Panasonic Kx Ts208W Corded Phone,235.152,8,0.4,-47.0304,-0.2
6022,US-2025-165148,10/22/2025,10/24/2025,First Class,2,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048,0.32
6023,US-2025-169887,10/22/2025,10/22/2025,Same Day,0,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,West,FUR-FU-10003095,Furniture,Furnishings,Linden 12 Wall Clock With Oak Frame,101.94,3,0,30.582,0.3
6024,US-2025-116400,10/22/2025,10/24/2025,First Class,2,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,South,FUR-FU-10003731,Furniture,Furnishings,Eldon Expressions Wood And Plastic Desk Accessories,39.92,4,0,11.1776,0.28
6025,US-2025-169887,10/22/2025,10/22/2025,Same Day,0,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3,0,2.2518,0.27
6026,US-2025-169887,10/22/2025,10/22/2025,Same Day,0,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1,0,3.2064,0.48
6027,US-2025-165484,10/23/2025,10/29/2025,Standard Class,6,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001196,Furniture,Furnishings,Dax Cubicle Frames - 8X10,16.156,7,0.6,-12.117,-0.75
6028,US-2025-151323,10/23/2025,10/28/2025,Standard Class,5,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus Slideclip Paper Clips,17.05,5,0,8.184,0.48
6029,US-2025-132661,10/23/2025,10/29/2025,Standard Class,6,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,OFF-PA-10000482,Office Supplies,Paper,Snap-A-Way Black Print Carbonless Ruled Speed Letter,379.4,10,0,178.318,0.47
6030,US-2025-165484,10/23/2025,10/29/2025,Standard Class,6,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,0.33
6031,US-2025-158925,10/24/2025,10/28/2025,Standard Class,4,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2 X 11,15.552,3,0.2,5.4432,0.35
6032,US-2025-118311,10/24/2025,10/28/2025,Standard Class,4,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,West,TEC-AC-10000892,Technology,Accessories,Netgear N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162,0.36
6033,US-2025-166275,10/24/2025,10/24/2025,Same Day,0,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound Pc Gaming Headset,199.99,1,0,85.9957,0.43
6034,US-2025-121748,10/24/2025,10/28/2025,Second Class,4,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,West,TEC-AC-10002637,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),359.98,2,0,21.5988,0.06
6035,US-2025-121748,10/24/2025,10/28/2025,Second Class,4,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations Usb Rf Wireless Keyboard With Mouse,100,4,0,21,0.21
6036,US-2025-121020,10/24/2025,10/31/2025,Standard Class,7,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,South,TEC-PH-10001061,Technology,Phones,Apple Iphone 5C,239.976,3,0.2,17.9982,0.07
6037,US-2025-153318,10/25/2025,10/28/2025,First Class,3,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,South,TEC-PH-10000984,Technology,Phones,Panasonic Kx-Tg9471B,783.96,5,0.2,78.396,0.1
6038,US-2025-116596,10/27/2025,10/31/2025,Standard Class,4,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,East,FUR-CH-10000553,Furniture,Chairs,Metal Folding Chairs,427.644,14,0.1,80.7772,0.19
6039,US-2025-120873,10/27/2025,11/1/2025,Second Class,5,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager'S Chair,290.98,1,0,75.6548,0.26
6040,US-2025-152632,10/27/2025,11/2/2025,Standard Class,6,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb For Zoom-In Desk Lamp,40.2,3,0,19.296,0.48
6041,US-2025-156811,10/27/2025,11/2/2025,Standard Class,6,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple Holder,43.92,4,0,11.8584,0.27
6042,US-2025-156811,10/27/2025,11/2/2025,Standard Class,6,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,West,OFF-BI-10001628,Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders,25.032,3,0.2,7.8225,0.31
6043,US-2025-116596,10/27/2025,10/31/2025,Standard Class,4,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2,3.2832,0.34
6044,US-2025-117387,10/27/2025,10/31/2025,Standard Class,4,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4,0.2,25.176,0.38
6045,US-2025-116596,10/27/2025,10/31/2025,Standard Class,4,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,East,OFF-FA-10000134,Office Supplies,Fasteners,Advantus Push Pins,40.67,7,0,12.6077,0.31
6046,US-2025-116596,10/27/2025,10/31/2025,Standard Class,4,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0,1.3392,0.04
6047,US-2025-144344,10/28/2025,10/28/2025,Same Day,0,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862,0.29
6048,US-2025-142545,10/28/2025,11/3/2025,Standard Class,6,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,FUR-FU-10001861,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs,77.6,4,0,38.024,0.49
